Time,Yaw Rate,Yaw Angular Acceleration,Yaw Acceleration X,Yaw Acceleration Y
5.323105,0.125,-1.125,-0.704883816,-0.214964568
5.32815,0.13,0.625,-0.703634022,-0.21246498000000003
5.333105,0.145,1.75,-0.703634022,-0.20996539200000003
5.33811,0.16,2.875,-0.704883816,-0.20746580400000003
5.34311,0.17,2.875,-0.708633198,-0.20621601000000003
5.348155,0.17500000000000002,1.75,-0.714882168,-0.20246662800000004
5.353105,0.185,1.125,-0.7223809320000001,-0.20121683400000004
5.358135,0.17500000000000002,0.0,-0.728629902,-0.20121683400000004
5.3631,0.17500000000000002,-0.625,-0.732379284,-0.20121683400000004
5.368155,0.17500000000000002,0.0,-0.73112949,-0.19996704
5.373115,0.185,0.625,-0.723630726,-0.19996704
5.37811,0.19,1.125,-0.713632374,-0.20121683400000004
5.383105,0.195,1.125,-0.7023842280000001,-0.20121683400000004
5.38815,0.2,1.125,-0.6898862880000001,-0.20121683400000004
5.393105,0.21,1.75,-0.6823875240000001,-0.20121683400000004
5.39811,0.225,2.25,-0.6773883480000001,-0.20121683400000004
5.40312,0.23500000000000001,2.25,-0.6786381420000002,-0.20496621600000003
5.40815,0.24,1.75,-0.6823875240000001,-0.20746580400000003
5.413225,0.245,1.125,-0.6898862880000001,-0.20996539200000003
5.41811,0.24,0.0,-0.7023842280000001,-0.213714774
5.423105,0.23500000000000001,-1.125,-0.713632374,-0.21621436200000005
5.42819,0.225,-1.75,-0.723630726,-0.21871395000000005
5.433115,0.20500000000000002,-2.875,-0.73112949,-0.222463332
5.43811,0.19,-3.375,-0.7361286660000002,-0.223713126
5.443105,0.165,-4.0,-0.7361286660000002,-0.226212714
5.448155,0.15,-4.0,-0.732379284,-0.226212714
5.453105,0.135,-2.875,-0.728629902,-0.22496292
5.45811,0.15,0.0,-0.7223809320000001,-0.222463332
5.463115,0.16,2.25,-0.7173817560000001,-0.22121353800000002
5.46819,0.17,2.25,-0.7161319620000001,-0.22121353800000002
5.473105,0.17500000000000002,1.75,-0.714882168,-0.22496292
5.47811,0.17500000000000002,0.625,-0.713632374,-0.227462508
5.483105,0.17,-0.625,-0.708633198,-0.23121189
5.48815,0.16,-1.75,-0.7061336100000001,-0.23246168400000003
5.49315,0.145,-2.875,-0.704883816,-0.23246168400000003
5.49811,0.12,-4.0,-0.7061336100000001,-0.23121189
5.50311,0.09,-5.125,-0.7111327860000001,-0.227462508
5.50815,0.075,-4.625,-0.713632374,-0.22496292
5.513105,0.07,-2.25,-0.7161319620000001,-0.222463332
5.518225,0.075,0.0,-0.7161319620000001,-0.21871395000000005
5.523115,0.08,1.125,-0.713632374,-0.21746415600000005
5.52815,0.085,1.125,-0.7073834040000001,-0.21621436200000005
5.533105,0.09,1.125,-0.6998846400000001,-0.21621436200000005
5.53811,0.09,0.625,-0.6948854640000001,-0.21746415600000005
5.543105,0.09,0.0,-0.6923858760000001,-0.222463332
5.548155,0.085,-0.625,-0.6961352580000001,-0.227462508
5.553115,0.08,-1.125,-0.703634022,-0.23496127200000003
5.55811,0.075,-1.125,-0.7111327860000001,-0.24370983000000002
5.563135,0.08,0.0,-0.714882168,-0.24870900600000004
5.56816,0.09,1.75,-0.7161319620000001,-0.24995880000000004
5.573105,0.115,3.375,-0.713632374,-0.246209418
5.578115,0.125,3.375,-0.7073834040000001,-0.23996044800000002
5.583115,0.125,1.125,-0.703634022,-0.23246168400000003
5.588155,0.115,-1.125,-0.7023842280000001,-0.226212714
5.59311,0.105,-2.25,-0.703634022,-0.223713126
5.598145,0.09,-2.25,-0.7061336100000001,-0.222463332
5.603105,0.09,-1.125,-0.7123825800000001,-0.22121353800000002
5.608155,0.105,1.125,-0.7161319620000001,-0.22121353800000002
5.613115,0.12,2.875,-0.719881344,-0.22121353800000002
5.61811,0.145,4.0,-0.719881344,-0.21871395000000005
5.623225,0.17,5.125,-0.7161319620000001,-0.21871395000000005
5.62815,0.20500000000000002,6.25,-0.713632374,-0.21746415600000005
5.63311,0.23,5.75,-0.708633198,-0.21871395000000005
5.638115,0.24,3.375,-0.7073834040000001,-0.21746415600000005
5.643115,0.23,0.0,-0.708633198,-0.21621436200000005
5.648155,0.20500000000000002,-3.375,-0.713632374,-0.214964568
5.65322,0.17,-5.75,-0.7211311380000001,-0.214964568
5.658115,0.135,-6.875,-0.729879696,-0.214964568
5.66311,0.105,-6.875,-0.7386282540000001,-0.21746415600000005
5.66816,0.085,-5.125,-0.7461270180000001,-0.22121353800000002
5.673115,0.085,-1.75,-0.7486266060000001,-0.223713126
5.67818,0.095,1.125,-0.7486266060000001,-0.227462508
5.68311,0.11,2.25,-0.7461270180000001,-0.23121189
5.688155,0.125,2.875,-0.7398780480000001,-0.23496127200000003
5.69311,0.135,2.875,-0.732379284,-0.23871065400000002
5.698115,0.135,1.125,-0.723630726,-0.23996044800000002
5.703145,0.13,-0.625,-0.714882168,-0.23871065400000002
5.70815,0.12,-1.75,-0.7061336100000001,-0.23246168400000003
5.713115,0.11,-2.25,-0.6998846400000001,-0.223713126
5.718115,0.095,-2.25,-0.6961352580000001,-0.213714774
5.72311,0.105,-0.625,-0.6961352580000001,-0.20621601000000003
5.72816,0.115,1.75,-0.6973850520000001,-0.20121683400000004
5.73312,0.145,4.0,-0.7023842280000001,-0.20246662800000004
5.738115,0.17,5.75,-0.7061336100000001,-0.20621601000000003
5.74311,0.2,5.75,-0.7111327860000001,-0.20871559800000003
5.748155,0.21,4.0,-0.713632374,-0.213714774
5.75311,0.21,1.125,-0.7173817560000001,-0.21746415600000005
5.758115,0.195,-1.75,-0.7223809320000001,-0.223713126
5.763115,0.17500000000000002,-3.375,-0.728629902,-0.229962096
5.76815,0.15,-4.625,-0.733629078,-0.23871065400000002
5.77311,0.125,-5.125,-0.7373784600000002,-0.246209418
5.778115,0.11,-4.0,-0.7398780480000001,-0.25245838800000003
5.78311,0.095,-2.875,-0.7398780480000001,-0.25495797600000003
5.788145,0.085,-2.25,-0.7398780480000001,-0.25120859400000006
5.79312,0.08,-1.75,-0.7386282540000001,-0.24370983000000002
5.79812,0.075,-1.125,-0.7361286660000002,-0.23371147800000003
5.80311,0.08,0.0,-0.732379284,-0.226212714
5.808155,0.09,1.75,-0.729879696,-0.22121353800000002
5.81312,0.11,2.875,-0.72488052,-0.21871395000000005
5.818115,0.13,4.0,-0.7173817560000001,-0.21871395000000005
5.82312,0.16,5.125,-0.7111327860000001,-0.22121353800000002
5.828155,0.17500000000000002,4.625,-0.703634022,-0.222463332
5.833225,0.19,2.875,-0.6923858760000001,-0.222463332
5.838115,0.185,0.625,-0.6823875240000001,-0.223713126
5.84311,0.17,-1.75,-0.6736389660000002,-0.22496292
5.848155,0.165,-1.75,-0.671139378,-0.222463332
5.85312,0.16,-1.125,-0.6748887600000001,-0.21746415600000005
5.85822,0.15,-1.75,-0.6861369060000001,-0.20996539200000003
5.863115,0.13,-2.875,-0.6973850520000001,-0.20246662800000004
5.86815,0.115,-3.375,-0.708633198,-0.19746745200000002
5.873115,0.095,-3.375,-0.7211311380000001,-0.19246827600000002
5.87812,0.08,-3.375,-0.73112949,-0.18746910000000003
5.88312,0.08,-1.75,-0.7373784600000002,-0.18122013
5.88818,0.085,0.625,-0.7411278420000001,-0.17497116000000001
5.893115,0.095,1.75,-0.7398780480000001,-0.17247157200000002
5.89812,0.115,2.875,-0.7361286660000002,-0.17247157200000002
5.903115,0.13,3.375,-0.729879696,-0.17497116000000001
5.90816,0.145,2.875,-0.7223809320000001,-0.18122013
5.91315,0.155,2.25,-0.7161319620000001,-0.19246827600000002
5.918115,0.165,2.25,-0.714882168,-0.20746580400000003
5.923115,0.17,1.75,-0.7161319620000001,-0.222463332
5.928155,0.165,0.0,-0.719881344,-0.23121189
5.933115,0.155,-1.75,-0.7223809320000001,-0.23496127200000003
5.938225,0.145,-2.25,-0.7223809320000001,-0.23246168400000003
5.943125,0.135,-1.75,-0.7211311380000001,-0.226212714
5.94815,0.135,-0.625,-0.7173817560000001,-0.22121353800000002
5.953115,0.145,0.625,-0.7161319620000001,-0.21621436200000005
5.95812,0.155,1.75,-0.714882168,-0.213714774
5.963115,0.165,2.25,-0.714882168,-0.20996539200000003
5.968155,0.17500000000000002,2.25,-0.7173817560000001,-0.21246498000000003
5.973135,0.185,1.75,-0.7211311380000001,-0.214964568
5.97812,0.185,0.625,-0.723630726,-0.22121353800000002
5.983115,0.17,-1.125,-0.7273801080000001,-0.226212714
5.98816,0.155,-2.875,-0.728629902,-0.23371147800000003
5.993115,0.13,-4.0,-0.729879696,-0.24121024200000002
5.99812,0.115,-4.0,-0.73112949,-0.246209418
6.003125,0.105,-2.875,-0.732379284,-0.247459212
6.00816,0.09,-2.25,-0.733629078,-0.24870900600000004
6.013115,0.09,-1.125,-0.733629078,-0.24870900600000004
6.01814,0.09,0.0,-0.73112949,-0.24870900600000004
6.02311,0.095,0.625,-0.72488052,-0.247459212
6.02816,0.095,0.625,-0.719881344,-0.24246003600000002
6.033125,0.105,0.625,-0.713632374,-0.23496127200000003
6.03812,0.11,1.125,-0.7073834040000001,-0.226212714
6.043225,0.115,1.125,-0.703634022,-0.21746415600000005
6.048155,0.125,1.75,-0.698634846,-0.20871559800000003
6.053115,0.13,1.75,-0.6961352580000001,-0.20246662800000004
6.05812,0.125,0.0,-0.6961352580000001,-0.19996704
6.06322,0.115,-1.75,-0.7023842280000001,-0.20246662800000004
6.06816,0.095,-2.875,-0.708633198,-0.20996539200000003
6.073115,0.08,-3.375,-0.714882168,-0.223713126
6.07812,0.07,-2.875,-0.719881344,-0.23871065400000002
6.083115,0.055,-2.25,-0.7223809320000001,-0.24995880000000004
6.088175,0.045,-2.25,-0.72488052,-0.25620777
6.09312,0.045,-1.125,-0.728629902,-0.25620777
6.09812,0.045,0.0,-0.733629078,-0.25120859400000006
6.103115,0.05,0.625,-0.7386282540000001,-0.24370983000000002
6.108155,0.065,1.75,-0.7411278420000001,-0.23746086000000002
6.113115,0.08,2.875,-0.7398780480000001,-0.23371147800000003
6.11812,0.09,2.875,-0.7361286660000002,-0.23496127200000003
6.12315,0.095,1.75,-0.729879696,-0.24121024200000002
6.128155,0.09,0.0,-0.7211311380000001,-0.24870900600000004
6.133115,0.08,-1.75,-0.7111327860000001,-0.257457564
6.138125,0.075,-1.75,-0.703634022,-0.263706534
6.143115,0.07,-1.125,-0.698634846,-0.267455916
6.14818,0.08,0.625,-0.698634846,-0.267455916
6.15319,0.09,2.25,-0.703634022,-0.263706534
6.15812,0.115,3.375,-0.708633198,-0.25495797600000003
6.16312,0.135,4.625,-0.7161319620000001,-0.24246003600000002
6.16816,0.155,4.0,-0.7223809320000001,-0.226212714
6.173115,0.165,2.875,-0.7273801080000001,-0.20996539200000003
6.17814,0.17,1.75,-0.728629902,-0.19746745200000002
6.18313,0.165,0.0,-0.73112949,-0.18871889400000003
6.188155,0.165,-0.625,-0.7361286660000002,-0.18746910000000003
6.19312,0.17500000000000002,1.125,-0.7398780480000001,-0.19371807000000002
6.19812,0.19,2.25,-0.7423776360000002,-0.20746580400000003
6.203115,0.21,3.375,-0.7423776360000002,-0.223713126
6.20816,0.23500000000000001,4.625,-0.7411278420000001,-0.23746086000000002
6.213165,0.25,4.0,-0.7386282540000001,-0.246209418
6.218125,0.255,2.25,-0.7361286660000002,-0.247459212
6.22312,0.25,0.0,-0.733629078,-0.247459212
6.228165,0.23500000000000001,-2.25,-0.733629078,-0.246209418
6.233115,0.215,-3.375,-0.7373784600000002,-0.24370983000000002
6.238125,0.20500000000000002,-2.875,-0.7398780480000001,-0.24121024200000002
6.243225,0.185,-3.375,-0.7448772240000001,-0.23496127200000003
6.248185,0.165,-4.0,-0.7473768120000002,-0.229962096
6.253225,0.145,-4.0,-0.7486266060000001,-0.222463332
6.258125,0.125,-4.0,-0.7448772240000001,-0.21746415600000005
6.26312,0.115,-2.875,-0.733629078,-0.21746415600000005
6.268155,0.115,-1.125,-0.7211311380000001,-0.21871395000000005
6.273135,0.11,-0.625,-0.708633198,-0.22121353800000002
6.278125,0.11,-0.625,-0.703634022,-0.223713126
6.28312,0.105,-0.625,-0.703634022,-0.223713126
6.288155,0.095,-1.125,-0.7073834040000001,-0.223713126
6.29312,0.095,-0.625,-0.713632374,-0.22121353800000002
6.298125,0.095,0.0,-0.719881344,-0.21621436200000005
6.30319,0.095,0.0,-0.723630726,-0.213714774
6.30818,0.105,0.625,-0.7273801080000001,-0.20871559800000003
6.31312,0.11,1.125,-0.729879696,-0.20496621600000003
6.318125,0.12,1.75,-0.733629078,-0.20121683400000004
6.32312,0.135,2.875,-0.7373784600000002,-0.20121683400000004
6.328155,0.15,2.875,-0.7398780480000001,-0.20496621600000003
6.333225,0.16,2.25,-0.7386282540000001,-0.20746580400000003
6.338125,0.165,1.75,-0.7361286660000002,-0.213714774
6.34312,0.155,-0.625,-0.73112949,-0.22121353800000002
6.34816,0.135,-2.875,-0.7273801080000001,-0.227462508
6.35312,0.115,-4.0,-0.7223809320000001,-0.23496127200000003
6.358225,0.095,-4.0,-0.7161319620000001,-0.24246003600000002
6.363135,0.09,-2.25,-0.708633198,-0.24370983000000002
6.368155,0.105,0.625,-0.7023842280000001,-0.24246003600000002
6.373125,0.125,3.375,-0.6961352580000001,-0.23746086000000002
6.378125,0.15,4.625,-0.6961352580000001,-0.229962096
6.383135,0.16,3.375,-0.6998846400000001,-0.222463332
6.38816,0.165,1.75,-0.7073834040000001,-0.214964568
6.39313,0.16,0.0,-0.7173817560000001,-0.21246498000000003
6.398125,0.15,-1.75,-0.728629902,-0.20996539200000003
6.403125,0.145,-1.75,-0.733629078,-0.213714774
6.408155,0.135,-1.125,-0.7361286660000002,-0.21871395000000005
6.41312,0.135,-0.625,-0.732379284,-0.226212714
6.418125,0.135,0.0,-0.72488052,-0.23246168400000003
6.42313,0.135,0.0,-0.7161319620000001,-0.23371147800000003
6.42815,0.135,0.0,-0.7073834040000001,-0.23371147800000003
6.433125,0.13,-0.625,-0.7023842280000001,-0.229962096
6.438145,0.13,-0.625,-0.6998846400000001,-0.22496292
6.443125,0.125,-0.625,-0.6998846400000001,-0.21871395000000005
6.448155,0.12,-1.125,-0.7023842280000001,-0.213714774
6.453135,0.12,-0.625,-0.7061336100000001,-0.20871559800000003
6.45813,0.125,0.625,-0.708633198,-0.20496621600000003
6.463225,0.145,2.25,-0.7111327860000001,-0.20121683400000004
6.468155,0.165,4.0,-0.7111327860000001,-0.19621765800000002
6.473215,0.19,4.625,-0.708633198,-0.19246827600000002
6.478125,0.20500000000000002,4.0,-0.704883816,-0.19121848200000002
6.48313,0.21,2.25,-0.7023842280000001,-0.19121848200000002
6.48815,0.20500000000000002,0.0,-0.703634022,-0.19121848200000002
6.493125,0.19,-2.25,-0.7061336100000001,-0.19246827600000002
6.49813,0.155,-5.125,-0.7123825800000001,-0.19746745200000002
6.503125,0.115,-7.375,-0.7161319620000001,-0.20246662800000004
6.50823,0.07,-8.625,-0.7211311380000001,-0.21246498000000003
6.51313,0.025,-9.125,-0.7223809320000001,-0.21746415600000005
6.51813,-0.01,-8.0,-0.7223809320000001,-0.22121353800000002
6.523125,-0.015,-4.0,-0.7211311380000001,-0.21746415600000005
6.52819,0.0,1.125,-0.7161319620000001,-0.214964568
6.533125,0.04,5.75,-0.7111327860000001,-0.21246498000000003
6.53813,0.095,9.75,-0.7061336100000001,-0.213714774
6.54316,0.155,11.375,-0.703634022,-0.21621436200000005
6.54816,0.2,10.25,-0.703634022,-0.21871395000000005
6.553125,0.23,7.375,-0.7061336100000001,-0.22496292
6.558125,0.23,2.875,-0.708633198,-0.229962096
6.56312,0.21,-1.75,-0.713632374,-0.23371147800000003
6.56815,0.19,-4.0,-0.719881344,-0.23871065400000002
6.573135,0.165,-4.625,-0.723630726,-0.23996044800000002
6.57813,0.15,-4.0,-0.72488052,-0.23871065400000002
6.583125,0.145,-2.25,-0.7223809320000001,-0.23746086000000002
6.58815,0.145,-0.625,-0.7161319620000001,-0.23496127200000003
6.593125,0.15,0.625,-0.7111327860000001,-0.23371147800000003
6.59813,0.15,0.625,-0.7061336100000001,-0.23246168400000003
6.603135,0.15,0.0,-0.7061336100000001,-0.23121189
6.608155,0.13,-1.75,-0.7073834040000001,-0.227462508
6.613125,0.115,-3.375,-0.7123825800000001,-0.226212714
6.61813,0.095,-3.375,-0.7161319620000001,-0.226212714
6.623125,0.09,-2.25,-0.7211311380000001,-0.227462508
6.628165,0.09,-0.625,-0.7223809320000001,-0.229962096
6.63323,0.11,1.75,-0.7223809320000001,-0.23246168400000003
6.63813,0.13,4.0,-0.7173817560000001,-0.23371147800000003
6.643125,0.155,4.625,-0.7123825800000001,-0.23246168400000003
6.648155,0.17500000000000002,4.625,-0.704883816,-0.229962096
6.653125,0.19,3.375,-0.698634846,-0.22496292
6.65813,0.2,2.25,-0.6961352580000001,-0.22121353800000002
6.66313,0.21,2.25,-0.6973850520000001,-0.21746415600000005
6.668155,0.225,2.25,-0.703634022,-0.214964568
6.673225,0.225,1.125,-0.7123825800000001,-0.21246498000000003
6.678215,0.225,0.0,-0.7211311380000001,-0.20871559800000003
6.683125,0.21,-1.125,-0.7273801080000001,-0.20746580400000003
6.688165,0.2,-2.25,-0.73112949,-0.20746580400000003
6.693135,0.195,-1.75,-0.73112949,-0.20871559800000003
6.69813,0.19,-1.125,-0.729879696,-0.213714774
6.703125,0.185,-1.125,-0.7273801080000001,-0.21746415600000005
6.708155,0.17,-1.75,-0.723630726,-0.22121353800000002
6.713125,0.16,-2.25,-0.7211311380000001,-0.222463332
6.71813,0.145,-2.875,-0.7173817560000001,-0.222463332
6.723135,0.135,-2.25,-0.713632374,-0.21871395000000005
6.728185,0.135,-0.625,-0.708633198,-0.214964568
6.73313,0.145,0.625,-0.704883816,-0.21246498000000003
6.73813,0.155,1.75,-0.6998846400000001,-0.20996539200000003
6.743125,0.165,2.25,-0.6973850520000001,-0.20996539200000003
6.74815,0.165,1.125,-0.6961352580000001,-0.20996539200000003
6.75315,0.16,-0.625,-0.6973850520000001,-0.20871559800000003
6.75813,0.15,-1.75,-0.698634846,-0.20871559800000003
6.76313,0.13,-2.875,-0.698634846,-0.20746580400000003
6.768155,0.11,-4.0,-0.698634846,-0.20496621600000003
6.77313,0.09,-4.0,-0.6973850520000001,-0.20121683400000004
6.778225,0.09,-1.75,-0.6973850520000001,-0.19996704
6.783135,0.095,0.625,-0.6973850520000001,-0.19996704
6.788155,0.12,2.875,-0.6998846400000001,-0.19996704
6.793135,0.155,5.75,-0.703634022,-0.20121683400000004
6.79813,0.17500000000000002,5.75,-0.703634022,-0.20496621600000003
6.803125,0.19,3.375,-0.703634022,-0.20621601000000003
6.808155,0.185,0.625,-0.7023842280000001,-0.20871559800000003
6.81314,0.165,-2.25,-0.7023842280000001,-0.21246498000000003
6.818135,0.15,-3.375,-0.7023842280000001,-0.213714774
6.82313,0.145,-2.25,-0.703634022,-0.21621436200000005
6.828155,0.135,-1.125,-0.703634022,-0.21871395000000005
6.83313,0.13,-1.125,-0.703634022,-0.222463332
6.83823,0.13,-0.625,-0.7023842280000001,-0.226212714
6.84314,0.13,0.0,-0.6998846400000001,-0.227462508
6.84815,0.135,0.625,-0.698634846,-0.229962096
6.85313,0.155,2.25,-0.6961352580000001,-0.227462508
6.858145,0.17,3.375,-0.6948854640000001,-0.227462508
6.863125,0.195,4.0,-0.6961352580000001,-0.227462508
6.868155,0.2,2.875,-0.6998846400000001,-0.229962096
6.87314,0.2,0.625,-0.7061336100000001,-0.227462508
6.878135,0.195,-0.625,-0.713632374,-0.226212714
6.883215,0.17,-2.875,-0.7211311380000001,-0.223713126
6.88815,0.15,-4.625,-0.7273801080000001,-0.22121353800000002
6.89313,0.125,-4.625,-0.73112949,-0.21746415600000005
6.898135,0.095,-5.125,-0.732379284,-0.214964568
6.903135,0.085,-4.0,-0.73112949,-0.214964568
6.908165,0.085,-1.125,-0.729879696,-0.214964568
6.91313,0.095,1.125,-0.729879696,-0.21871395000000005
6.918135,0.115,2.875,-0.73112949,-0.223713126
6.92313,0.13,3.375,-0.732379284,-0.227462508
6.92815,0.13,1.75,-0.733629078,-0.23121189
6.93314,0.12,-1.125,-0.7361286660000002,-0.23246168400000003
6.938135,0.11,-2.25,-0.7373784600000002,-0.23246168400000003
6.943135,0.09,-2.875,-0.7386282540000001,-0.227462508
6.948155,0.08,-2.875,-0.7411278420000001,-0.222463332
6.95313,0.075,-1.75,-0.7423776360000002,-0.21621436200000005
6.95814,0.075,-0.625,-0.7423776360000002,-0.213714774
6.963145,0.075,0.0,-0.7411278420000001,-0.213714774
6.96815,0.08,0.625,-0.7398780480000001,-0.21746415600000005
6.97313,0.095,2.25,-0.7373784600000002,-0.222463332
6.978135,0.11,2.875,-0.733629078,-0.22496292
6.98313,0.12,2.25,-0.728629902,-0.227462508
6.98816,0.12,1.125,-0.7211311380000001,-0.226212714
6.99314,0.11,-1.125,-0.7123825800000001,-0.222463332
6.998135,0.095,-2.25,-0.704883816,-0.21746415600000005
7.003135,0.095,-1.125,-0.6973850520000001,-0.213714774
7.008155,0.105,0.625,-0.6923858760000001,-0.20871559800000003
7.01313,0.11,1.125,-0.6898862880000001,-0.20496621600000003
7.01814,0.12,1.75,-0.6886364940000002,-0.19996704
7.02314,0.12,1.125,-0.6873867000000001,-0.19621765800000002
7.028155,0.12,0.0,-0.6886364940000002,-0.19121848200000002
7.033135,0.12,0.0,-0.6911360820000001,-0.19246827600000002
7.038135,0.125,0.625,-0.6961352580000001,-0.19621765800000002
7.043235,0.135,1.75,-0.7023842280000001,-0.20496621600000003
7.048155,0.155,2.875,-0.708633198,-0.213714774
7.05314,0.165,2.875,-0.719881344,-0.222463332
7.058135,0.17,1.75,-0.732379284,-0.229962096
7.06313,0.165,0.0,-0.7448772240000001,-0.23496127200000003
7.06819,0.145,-2.875,-0.7561253700000001,-0.23996044800000002
7.073135,0.12,-4.625,-0.7648739280000001,-0.24121024200000002
7.07814,0.095,-4.625,-0.7711228980000001,-0.23996044800000002
7.083145,0.075,-4.625,-0.773622486,-0.23496127200000003
7.08816,0.07,-2.875,-0.773622486,-0.23121189
7.093225,0.07,-0.625,-0.7686233100000001,-0.22496292
7.09814,0.08,1.125,-0.7561253700000001,-0.21871395000000005
7.10313,0.095,2.875,-0.7423776360000002,-0.214964568
7.10816,0.115,3.375,-0.73112949,-0.20996539200000003
7.11314,0.125,2.875,-0.7223809320000001,-0.20621601000000003
7.11814,0.13,1.75,-0.714882168,-0.20121683400000004
7.123135,0.135,1.125,-0.708633198,-0.19621765800000002
7.12816,0.145,1.125,-0.703634022,-0.19121848200000002
7.133135,0.135,0.0,-0.6973850520000001,-0.18746910000000003
7.13814,0.125,-1.75,-0.6898862880000001,-0.18496951200000003
7.14314,0.115,-2.25,-0.6823875240000001,-0.18746910000000003
7.148185,0.11,-1.75,-0.6748887600000001,-0.19121848200000002
7.153135,0.11,-0.625,-0.667389996,-0.19871724600000001
7.15814,0.11,0.0,-0.6636406140000001,-0.20621601000000003
7.163135,0.11,0.0,-0.66239082,-0.213714774
7.16816,0.11,0.0,-0.666140202,-0.21871395000000005
7.173145,0.095,-1.125,-0.6736389660000002,-0.222463332
7.17814,0.08,-2.875,-0.6811377300000001,-0.22496292
7.183135,0.05,-4.625,-0.6886364940000002,-0.226212714
7.18816,0.025,-5.75,-0.6961352580000001,-0.223713126
7.193135,0.005,-4.625,-0.7023842280000001,-0.21871395000000005
7.198225,0.005,-1.75,-0.704883816,-0.21621436200000005
7.20314,0.025,1.75,-0.704883816,-0.213714774
7.20816,0.065,5.75,-0.6998846400000001,-0.213714774
7.213135,0.105,8.0,-0.6948854640000001,-0.21621436200000005
7.21814,0.145,8.0,-0.6886364940000002,-0.21871395000000005
7.223135,0.17500000000000002,7.375,-0.6823875240000001,-0.223713126
7.22822,0.195,5.125,-0.6786381420000002,-0.22496292
7.233145,0.21,3.375,-0.6773883480000001,-0.227462508
7.23814,0.225,2.875,-0.6786381420000002,-0.229962096
7.243135,0.225,1.125,-0.6823875240000001,-0.23246168400000003
7.24816,0.215,-0.625,-0.6898862880000001,-0.23746086000000002
7.253135,0.20500000000000002,-1.75,-0.698634846,-0.23871065400000002
7.258145,0.17500000000000002,-4.0,-0.7061336100000001,-0.23871065400000002
7.263145,0.145,-6.25,-0.713632374,-0.23746086000000002
7.268165,0.105,-7.375,-0.7161319620000001,-0.23246168400000003
7.273135,0.075,-6.875,-0.714882168,-0.229962096
7.278145,0.065,-4.0,-0.7111327860000001,-0.226212714
7.283135,0.07,-0.625,-0.704883816,-0.223713126
7.288155,0.085,2.25,-0.698634846,-0.22121353800000002
7.293215,0.11,4.0,-0.6961352580000001,-0.21621436200000005
7.29814,0.13,4.625,-0.6961352580000001,-0.213714774
7.30322,0.15,4.0,-0.6998846400000001,-0.20871559800000003
7.30816,0.155,2.25,-0.7073834040000001,-0.20246662800000004
7.31314,0.16,1.125,-0.7173817560000001,-0.19871724600000001
7.31814,0.165,1.125,-0.729879696,-0.19371807000000002
7.323145,0.165,0.625,-0.7423776360000002,-0.19621765800000002
7.32816,0.165,0.0,-0.7548755760000001,-0.19996704
7.333135,0.165,0.0,-0.7636241340000001,-0.20746580400000003
7.338145,0.17,0.625,-0.7698731040000001,-0.214964568
7.343135,0.185,1.75,-0.772372692,-0.222463332
7.348155,0.185,1.125,-0.773622486,-0.227462508
7.353145,0.17,-1.125,-0.773622486,-0.23246168400000003
7.358145,0.155,-2.875,-0.7711228980000001,-0.23746086000000002
7.36314,0.145,-2.875,-0.7636241340000001,-0.23871065400000002
7.368155,0.13,-2.25,-0.7498764000000001,-0.23746086000000002
7.37314,0.13,-1.125,-0.733629078,-0.23371147800000003
7.37814,0.145,1.125,-0.7173817560000001,-0.23121189
7.383145,0.16,2.875,-0.703634022,-0.229962096
7.388155,0.185,4.0,-0.6948854640000001,-0.227462508
7.39314,0.2,4.0,-0.6886364940000002,-0.226212714
7.398145,0.20500000000000002,2.25,-0.6861369060000001,-0.226212714
7.40314,0.2,0.0,-0.6873867000000001,-0.226212714
7.40816,0.19,-1.75,-0.6898862880000001,-0.226212714
7.41315,0.17500000000000002,-2.25,-0.6961352580000001,-0.22496292
7.418145,0.17,-1.75,-0.6998846400000001,-0.222463332
7.42314,0.17,-0.625,-0.7023842280000001,-0.21746415600000005
7.42815,0.165,-0.625,-0.703634022,-0.21246498000000003
7.43314,0.16,-1.125,-0.704883816,-0.20621601000000003
7.438145,0.135,-2.875,-0.7061336100000001,-0.20246662800000004
7.443145,0.115,-4.625,-0.7111327860000001,-0.20246662800000004
7.44816,0.09,-4.625,-0.7123825800000001,-0.20621601000000003
7.45323,0.075,-4.0,-0.7111327860000001,-0.20746580400000003
7.458145,0.07,-2.25,-0.704883816,-0.20746580400000003
7.46314,0.075,0.0,-0.6948854640000001,-0.20996539200000003
7.468155,0.08,1.125,-0.6861369060000001,-0.213714774
7.47315,0.09,1.75,-0.6798879360000001,-0.22121353800000002
7.478145,0.105,2.25,-0.6786381420000002,-0.227462508
7.48314,0.115,2.25,-0.6811377300000001,-0.23371147800000003
7.48816,0.12,1.75,-0.6836373180000002,-0.23746086000000002
7.49314,0.115,0.0,-0.6873867000000001,-0.23746086000000002
7.49822,0.11,-1.125,-0.6898862880000001,-0.23496127200000003
7.50315,0.11,-0.625,-0.6948854640000001,-0.23496127200000003
7.508165,0.115,0.625,-0.6973850520000001,-0.23496127200000003
7.513225,0.135,2.875,-0.7023842280000001,-0.23746086000000002
7.518145,0.16,4.625,-0.704883816,-0.23746086000000002
7.52314,0.19,5.125,-0.7073834040000001,-0.23496127200000003
7.52816,0.20500000000000002,4.625,-0.7123825800000001,-0.23371147800000003
